transaction_id,customer_id,amount,previous_successes,previous_failures,customer_age_days,is_subscription,is_active,failure_reason,failed,recovered
T102610,C1304,1403.59,10,3,772,0,1,temporary_failure,0,1
T102611,C1293,5147.83,5,0,1004,1,1,expired_method,0,1
T102612,C1300,633.82,6,1,1344,0,0,technical_error,0,1
T102613,C1740,1337.14,11,1,703,1,0,insufficient_funds,0,1
T102614,C1783,470.77,2,2,218,1,0,insufficient_funds,0,1
T102615,C1043,857.35,2,0,1358,0,1,technical_error,0,1
T102616,C1343,1133.9,3,1,727,1,1,technical_error,0,1
T102617,C1326,1011.32,6,0,759,1,1,insufficient_funds,0,1
T102618,C1814,1394.31,6,2,168,1,0,expired_method,0,1
T102619,C1498,2775.84,4,0,470,0,1,temporary_failure,0,1
T102620,C1364,2565.26,3,2,1033,1,1,technical_error,0,1
T102621,C1891,752.2,8,1,63,0,1,technical_error,0,1
T102622,C1427,1309.28,3,2,402,0,1,insufficient_funds,0,1
T102623,C1021,2429.82,6,3,253,0,0,temporary_failure,0,1
T102624,C1407,2912.6,5,1,753,0,1,authentication_failure,0,1
T102625,C1619,815.77,3,3,1369,1,1,expired_method,0,1
T102626,C1336,2278.16,5,0,1226,0,1,temporary_failure,0,1
T102627,C1815,1717.04,5,1,1177,0,1,technical_error,0,1
T102628,C1117,602.15,3,0,847,0,0,expired_method,0,1
T102629,C1124,2440.89,3,1,1245,0,1,checkout_abandoned,0,1
T102630,C1399,1500.66,5,2,911,0,1,insufficient_funds,0,1
T102631,C1793,362.84,6,3,300,1,1,checkout_abandoned,0,1
T102632,C1804,1074.5,5,1,140,0,1,checkout_abandoned,0,1
T102633,C1715,1380.08,4,0,1310,1,1,temporary_failure,0,1
T102634,C1051,850.34,3,3,1424,1,1,insufficient_funds,0,1
T102635,C1783,3364.96,6,4,1367,1,1,expired_method,0,1
T102636,C1324,3457.67,4,2,287,1,1,checkout_abandoned,0,1
T102637,C1789,1005.39,8,4,151,1,1,insufficient_funds,1,0
T102638,C1141,925.96,5,0,76,0,0,expired_method,0,1
T102639,C1470,1213.88,8,1,1422,1,0,expired_method,1,0
T102640,C1787,1152.79,3,3,892,0,0,temporary_failure,0,1
T102641,C1802,858.88,6,2,1092,0,1,temporary_failure,0,1
T102642,C1334,100.0,5,2,402,1,1,checkout_abandoned,0,1
T102643,C1893,4994.58,4,1,518,0,1,authentication_failure,0,1
T102644,C1373,1339.85,6,2,185,0,0,expired_method,0,1
T102645,C1564,1171.77,4,1,1135,1,1,checkout_abandoned,0,1
T102646,C1494,1709.36,4,2,46,0,1,insufficient_funds,1,1
T102647,C1539,1261.37,4,4,1357,0,1,checkout_abandoned,1,1
T102648,C1669,969.97,3,3,925,1,1,checkout_abandoned,0,1
T102649,C1751,630.03,6,2,606,0,1,checkout_abandoned,0,1
T102650,C1156,337.32,6,0,443,0,1,checkout_abandoned,0,1
T102651,C1291,485.03,4,2,505,1,1,authentication_failure,0,1
T102652,C1648,579.69,7,2,901,1,1,checkout_abandoned,0,1
T102653,C1144,2182.42,5,3,1015,0,1,checkout_abandoned,0,1
T102654,C1106,2306.46,7,0,1159,0,1,temporary_failure,0,1
T102655,C1420,691.35,1,2,314,1,1,expired_method,0,1
T102656,C1670,181.68,6,2,265,0,1,temporary_failure,0,1
T102657,C1658,1348.62,6,1,1425,0,1,temporary_failure,0,1
T102658,C1002,976.37,6,2,596,0,1,checkout_abandoned,0,1
T102659,C1589,958.44,4,1,631,1,1,technical_error,0,1
T102660,C1644,2743.4,7,1,1490,0,1,authentication_failure,0,1
T102661,C1090,1486.22,7,2,1039,1,1,technical_error,0,1
T102662,C1345,644.01,4,2,858,0,1,expired_method,0,1
T102663,C1350,541.96,6,0,959,0,1,checkout_abandoned,0,1
T102664,C1459,1099.97,3,0,1398,0,0,expired_method,0,1
T102665,C1263,678.71,3,0,666,0,1,technical_error,0,1
T102666,C1351,1268.64,9,1,1340,1,1,checkout_abandoned,1,1
T102667,C1108,2891.72,6,0,1035,1,1,technical_error,0,1
T102668,C1586,475.88,4,1,1191,1,1,checkout_abandoned,0,1
T102669,C1039,1430.58,1,2,937,1,1,expired_method,0,1
T102670,C1159,2660.55,10,0,827,0,1,temporary_failure,1,1
T102671,C1583,1255.59,1,0,237,0,0,technical_error,0,1
T102672,C1312,2301.2,4,3,1232,0,1,insufficient_funds,1,0
T102673,C1241,1079.82,5,2,1433,1,1,technical_error,0,1
T102674,C1445,1522.52,6,0,92,0,1,expired_method,1,1
T102675,C1298,1864.2,2,0,984,1,1,temporary_failure,0,1
T102676,C1036,872.18,2,2,1472,1,0,temporary_failure,0,1
T102677,C1084,5961.08,2,1,450,1,1,authentication_failure,0,1
T102678,C1452,2065.62,9,0,1495,0,1,temporary_failure,0,1
T102679,C1886,3559.02,6,1,1078,1,1,checkout_abandoned,1,1
T102680,C1775,2990.72,5,0,1469,0,1,insufficient_funds,0,1
T102681,C1822,1712.08,5,2,720,1,1,insufficient_funds,1,1
T102682,C1385,3787.05,4,2,184,1,0,checkout_abandoned,0,1
T102683,C1172,1542.15,7,1,393,0,1,expired_method,0,1
T102684,C1376,774.85,7,0,417,0,0,insufficient_funds,0,1
T102685,C1685,1354.4,5,1,201,0,1,checkout_abandoned,0,1
T102686,C1362,629.78,6,1,1118,1,1,technical_error,0,1
T102687,C1559,276.92,10,3,865,0,1,expired_method,0,1
T102688,C1891,706.69,2,2,473,1,0,authentication_failure,0,1
T102689,C1141,1414.68,3,1,1349,0,1,technical_error,0,1
T102690,C1887,2970.38,7,0,730,1,1,authentication_failure,0,1
T102691,C1118,705.11,10,0,38,0,1,technical_error,1,1
T102692,C1277,2857.27,6,1,1307,0,1,technical_error,0,1
T102693,C1726,540.23,1,2,1219,1,1,technical_error,0,1
T102694,C1220,672.07,5,1,1081,1,1,checkout_abandoned,0,1
T102695,C1026,3971.37,7,3,276,0,1,insufficient_funds,0,1
T102696,C1521,1388.13,1,2,396,1,1,temporary_failure,0,1
T102697,C1783,1175.89,8,1,691,0,1,expired_method,0,1
T102698,C1010,1597.92,7,1,1179,1,1,expired_method,0,1
T102699,C1378,541.96,6,0,1049,0,1,temporary_failure,0,1
T102700,C1633,1045.1,4,0,1330,0,0,temporary_failure,0,1
T102701,C1637,1342.11,5,4,1022,0,0,expired_method,0,1
T102702,C1682,3372.93,3,0,458,0,1,temporary_failure,0,1
T102703,C1584,382.68,3,2,1460,0,0,temporary_failure,0,1
T102704,C1152,5025.31,2,1,356,0,0,temporary_failure,0,1
T102705,C1720,1219.89,3,3,296,0,1,insufficient_funds,0,1
T102706,C1049,582.36,6,1,1317,0,1,checkout_abandoned,0,1
T102707,C1154,508.4,5,2,1009,0,0,checkout_abandoned,0,1
T102708,C1859,1643.96,3,2,386,1,1,technical_error,0,1
T102709,C1293,487.65,3,1,1413,1,1,checkout_abandoned,0,1
T102710,C1580,879.99,6,0,431,0,1,expired_method,1,0
T102711,C1050,1110.51,3,0,941,0,1,checkout_abandoned,0,1
T102712,C1664,3158.2,4,1,773,0,1,checkout_abandoned,0,1
T102713,C1531,2875.09,4,2,754,1,0,insufficient_funds,0,1
T102714,C1612,826.96,5,0,228,1,1,checkout_abandoned,0,1
T102715,C1060,1141.94,7,0,66,0,0,temporary_failure,0,1
T102716,C1167,404.83,11,3,696,1,1,authentication_failure,0,1
T102717,C1202,290.23,10,0,123,0,1,insufficient_funds,0,1
T102718,C1857,532.83,1,1,1279,0,1,checkout_abandoned,0,1
T102719,C1146,3109.83,5,4,484,1,0,temporary_failure,0,1
T102720,C1676,2404.41,2,0,1101,0,0,temporary_failure,0,1
T102721,C1439,1785.72,2,0,67,1,0,insufficient_funds,1,0
T102722,C1242,448.89,1,2,313,1,1,technical_error,0,1
T102723,C1581,785.45,5,0,1007,1,1,temporary_failure,0,1
T102724,C1687,703.9,3,0,1348,0,1,checkout_abandoned,0,1
T102725,C1561,1182.64,3,0,1109,0,1,temporary_failure,0,1
T102726,C1483,1128.01,5,3,312,0,1,temporary_failure,0,1
T102727,C1108,631.77,4,2,920,0,1,expired_method,0,1
T102728,C1226,1740.47,5,0,743,1,1,authentication_failure,0,1
T102729,C1673,1590.35,6,4,727,1,1,checkout_abandoned,0,1
T102730,C1631,775.4,4,0,872,0,1,authentication_failure,0,1
T102731,C1661,1682.79,3,0,11,1,1,insufficient_funds,1,0
T102732,C1662,3112.6,7,0,1073,1,1,expired_method,0,1
T102733,C1432,3909.03,2,0,1081,1,1,expired_method,0,1
T102734,C1805,1935.26,7,0,721,1,1,checkout_abandoned,0,1
T102735,C1655,1893.06,6,3,66,0,1,temporary_failure,0,1
T102736,C1419,1118.67,6,0,21,0,1,temporary_failure,0,1
T102737,C1455,2899.47,2,1,467,1,1,checkout_abandoned,0,1
T102738,C1160,600.18,1,0,1357,1,1,technical_error,0,1
T102739,C1523,2658.16,4,0,700,0,0,temporary_failure,1,0
T102740,C1650,1079.55,8,0,550,0,1,authentication_failure,0,1
T102741,C1590,4097.79,5,1,1125,0,1,expired_method,0,1
T102742,C1077,2082.15,8,0,348,0,1,temporary_failure,0,1
T102743,C1509,1272.96,6,2,1404,1,1,checkout_abandoned,0,1
T102744,C1441,1121.74,2,1,768,0,1,insufficient_funds,0,1
T102745,C1254,1986.66,2,3,265,1,1,temporary_failure,0,1
T102746,C1770,1915.71,6,3,1131,1,1,technical_error,0,1
T102747,C1320,993.51,2,1,1079,1,0,insufficient_funds,1,1
T102748,C1803,1434.94,6,1,1053,0,0,checkout_abandoned,0,1
T102749,C1263,2623.57,3,0,1092,1,1,insufficient_funds,0,1
T102750,C1597,481.78,2,1,249,1,1,temporary_failure,0,1
T102751,C1658,2308.63,7,3,385,0,1,insufficient_funds,0,1
T102752,C1835,1980.12,3,2,1069,0,1,expired_method,0,1
T102753,C1554,3261.64,6,3,867,1,0,expired_method,0,1
T102754,C1374,783.1,5,0,396,1,0,authentication_failure,0,1
T102755,C1637,1345.19,7,4,821,1,1,temporary_failure,1,0
T102756,C1167,1562.12,4,0,192,1,0,expired_method,0,1
T102757,C1753,2331.1,9,1,325,1,1,insufficient_funds,0,1
T102758,C1459,1847.96,4,0,1420,0,1,checkout_abandoned,1,1
T102759,C1280,528.65,7,2,94,0,1,authentication_failure,0,1
T102760,C1700,1666.17,3,3,1480,0,1,technical_error,0,1
T102761,C1302,6021.98,4,2,1261,0,1,technical_error,0,1
T102762,C1531,2119.25,0,1,838,0,1,technical_error,0,1
T102763,C1580,4575.79,7,0,1082,0,0,checkout_abandoned,0,1
T102764,C1218,2928.65,2,0,821,1,1,authentication_failure,0,1
T102765,C1102,3721.2,7,1,957,0,1,temporary_failure,0,1
T102766,C1554,1689.99,9,0,849,1,0,insufficient_funds,1,0
T102767,C1288,1981.05,6,1,866,1,1,authentication_failure,0,1
T102768,C1167,1622.36,6,1,954,1,1,insufficient_funds,1,0
T102769,C1621,1343.8,5,1,311,1,1,expired_method,0,1
T102770,C1036,2337.05,3,0,959,0,1,insufficient_funds,0,1
T102771,C1744,906.19,7,2,733,1,0,technical_error,1,1
T102772,C1741,5508.44,5,0,660,0,1,expired_method,1,1
T102773,C1353,667.8,4,3,625,1,1,expired_method,1,1
T102774,C1676,2461.54,6,0,1098,1,1,authentication_failure,0,1
T102775,C1899,3766.88,2,0,381,0,1,temporary_failure,0,1
T102776,C1073,1173.25,6,1,549,1,1,checkout_abandoned,0,1
T102777,C1648,581.3,4,3,1363,1,1,authentication_failure,0,1
T102778,C1353,3186.4,3,1,18,1,1,expired_method,0,1
T102779,C1891,1560.16,4,2,171,0,1,checkout_abandoned,0,1
T102780,C1070,2465.1,5,2,1437,1,1,expired_method,0,1
T102781,C1425,1233.87,4,1,744,0,1,checkout_abandoned,1,1
T102782,C1708,4909.58,8,3,652,0,1,temporary_failure,0,1
T102783,C1781,273.76,6,1,650,1,0,insufficient_funds,0,1
T102784,C1561,1776.03,6,0,837,1,1,expired_method,0,1
T102785,C1828,3664.01,4,1,874,0,1,checkout_abandoned,0,1
T102786,C1642,1449.54,2,1,1339,0,1,checkout_abandoned,0,1
T102787,C1517,1680.37,6,0,657,1,1,checkout_abandoned,0,1
T102788,C1428,967.28,3,2,923,0,0,authentication_failure,0,1
T102789,C1539,1360.38,2,0,106,0,1,checkout_abandoned,0,1
T102790,C1160,382.26,7,0,499,0,1,insufficient_funds,1,1
T102791,C1149,781.47,6,0,530,1,1,authentication_failure,0,1
T102792,C1776,742.43,5,2,287,1,1,temporary_failure,0,1
T102793,C1230,2212.42,5,1,915,1,1,technical_error,0,1
T102794,C1712,872.6,3,0,511,0,0,authentication_failure,0,1
T102795,C1562,891.71,10,2,1002,1,1,technical_error,0,1
T102796,C1067,1008.84,6,0,505,1,1,checkout_abandoned,0,1
T102797,C1812,763.96,5,1,332,0,0,expired_method,0,1
T102798,C1381,1638.88,2,4,1242,0,0,expired_method,0,1
T102799,C1058,1777.96,3,1,18,1,1,checkout_abandoned,0,1
T102800,C1259,2486.83,7,1,1336,0,1,temporary_failure,1,1
T102801,C1342,2185.42,7,1,1325,1,0,temporary_failure,0,1
T102802,C1838,2027.52,1,2,1387,0,0,temporary_failure,0,1
T102803,C1130,1046.57,4,1,1035,1,1,expired_method,0,1
T102804,C1727,997.42,4,2,682,0,1,temporary_failure,1,1
T102805,C1172,696.87,7,0,73,0,0,checkout_abandoned,0,1
T102806,C1770,687.5,4,0,419,1,1,insufficient_funds,0,1
T102807,C1614,1549.51,4,1,1144,1,1,expired_method,1,1
T102808,C1209,780.89,5,0,1451,0,1,authentication_failure,0,1
T102809,C1803,4028.88,3,1,1241,0,0,temporary_failure,0,1
T102810,C1354,1302.28,8,2,101,1,1,checkout_abandoned,1,0
T102811,C1471,4130.04,5,2,1111,1,1,insufficient_funds,0,1
T102812,C1798,2056.63,7,4,1079,0,1,temporary_failure,0,1
T102813,C1116,747.75,7,0,634,0,1,expired_method,0,1
T102814,C1264,1278.53,2,1,260,0,0,checkout_abandoned,1,1
T102815,C1662,381.81,2,0,1487,1,0,temporary_failure,1,1
T102816,C1812,1545.06,8,1,465,1,1,technical_error,0,1
T102817,C1442,800.85,3,0,950,0,1,technical_error,0,1
T102818,C1548,581.09,5,0,1283,0,1,checkout_abandoned,1,0
T102819,C1453,4194.84,5,0,781,0,1,temporary_failure,0,1
T102820,C1845,2901.38,2,1,1209,1,1,expired_method,0,1
T102821,C1477,2842.05,4,1,619,1,1,expired_method,0,1
T102822,C1287,2408.08,8,2,993,0,1,temporary_failure,0,1
T102823,C1303,530.51,14,0,886,0,0,technical_error,0,1
T102824,C1311,991.92,5,2,716,1,1,temporary_failure,0,1
T102825,C1208,1038.33,7,1,1445,0,1,expired_method,0,1
T102826,C1618,371.56,4,0,1447,1,0,technical_error,0,1
T102827,C1446,882.05,3,1,294,1,1,temporary_failure,0,1
T102828,C1670,889.29,8,1,670,0,1,insufficient_funds,0,1
T102829,C1633,1472.18,6,1,484,1,1,technical_error,0,1
T102830,C1055,8948.94,4,1,905,1,1,expired_method,0,1
T102831,C1012,1318.6,5,1,1033,1,1,checkout_abandoned,0,1
T102832,C1657,1472.75,4,0,315,0,1,temporary_failure,0,1
T102833,C1400,1110.25,2,0,866,1,1,authentication_failure,1,1
T102834,C1648,2329.21,7,2,903,0,1,expired_method,0,1
T102835,C1515,598.58,9,2,524,0,0,authentication_failure,1,1
T102836,C1656,5552.64,7,0,458,1,1,insufficient_funds,1,1
T102837,C1542,1220.33,6,1,800,0,1,expired_method,0,1
T102838,C1237,995.86,5,0,884,1,1,insufficient_funds,0,1
T102839,C1279,2772.56,0,0,782,0,1,temporary_failure,0,1
T102840,C1348,686.64,3,1,232,0,0,checkout_abandoned,0,1
T102841,C1627,2297.18,4,0,1314,0,1,checkout_abandoned,0,1
T102842,C1104,3842.5,6,1,812,1,0,insufficient_funds,1,1
T102843,C1630,1117.66,5,3,756,1,1,expired_method,0,1
T102844,C1517,6245.59,6,2,586,1,1,technical_error,0,1
T102845,C1872,2171.6,9,2,1240,1,1,authentication_failure,0,1
T102846,C1248,2191.89,4,1,737,0,1,expired_method,0,1
T102847,C1364,3730.88,2,0,1412,0,0,checkout_abandoned,0,1
T102848,C1321,4550.77,7,3,491,0,0,authentication_failure,0,1
T102849,C1633,1630.07,8,3,283,0,1,temporary_failure,0,1
T102850,C1286,2434.94,7,0,290,1,1,temporary_failure,0,1
T102851,C1149,3817.14,5,2,1030,0,1,technical_error,0,1
T102852,C1084,560.39,4,3,1389,1,0,expired_method,0,1
T102853,C1406,366.09,4,1,1418,0,0,authentication_failure,0,1
T102854,C1456,1282.84,4,1,967,1,1,temporary_failure,0,1
T102855,C1743,359.56,3,2,1170,0,0,insufficient_funds,0,1
T102856,C1800,1058.39,2,0,1202,0,1,expired_method,0,1
T102857,C1161,1695.58,8,1,1311,1,1,temporary_failure,0,1
T102858,C1784,1089.28,2,1,239,0,0,checkout_abandoned,0,1
T102859,C1460,1204.48,3,1,203,1,1,checkout_abandoned,0,1
T102860,C1550,631.91,10,1,498,0,1,checkout_abandoned,0,1
T102861,C1500,2419.0,3,1,1309,1,1,temporary_failure,1,1
T102862,C1738,603.29,3,1,898,1,1,expired_method,0,1
T102863,C1509,276.67,7,0,1248,1,1,expired_method,0,1
T102864,C1654,1146.53,3,1,211,0,1,authentication_failure,0,1
T102865,C1804,2660.49,7,2,901,1,1,checkout_abandoned,0,1
T102866,C1481,1422.08,6,0,585,0,1,authentication_failure,0,1
T102867,C1663,559.14,4,2,681,0,1,checkout_abandoned,0,1
T102868,C1114,1445.87,5,1,1095,0,0,insufficient_funds,0,1
T102869,C1749,1860.74,4,0,1166,1,1,insufficient_funds,0,1
T102870,C1578,1433.3,4,2,129,1,1,temporary_failure,0,1
T102871,C1361,1098.35,5,0,821,0,0,insufficient_funds,1,0
T102872,C1341,1928.56,5,0,1190,1,1,insufficient_funds,0,1
T102873,C1770,363.65,4,3,1322,0,0,authentication_failure,1,1
T102874,C1761,685.08,8,1,1389,1,1,expired_method,0,1
T102875,C1449,503.25,5,1,1046,0,0,expired_method,0,1
T102876,C1843,3682.29,9,1,827,0,1,expired_method,0,1
T102877,C1835,2284.78,3,2,1492,0,0,temporary_failure,1,1
T102878,C1180,1538.93,2,3,421,1,1,checkout_abandoned,0,1
T102879,C1702,451.26,6,2,1307,0,1,authentication_failure,0,1
T102880,C1407,2340.48,5,1,240,0,1,insufficient_funds,0,1
T102881,C1666,3789.18,8,2,978,1,1,insufficient_funds,1,1
T102882,C1196,2056.21,4,3,237,0,1,expired_method,0,1
T102883,C1466,1304.55,8,0,439,0,1,checkout_abandoned,0,1
T102884,C1311,2151.22,7,4,154,1,1,technical_error,1,1
T102885,C1262,1643.67,3,1,170,1,1,insufficient_funds,0,1
T102886,C1419,2682.64,6,1,876,1,1,insufficient_funds,0,1
T102887,C1406,2637.97,8,0,298,0,1,temporary_failure,0,1
T102888,C1143,1134.79,7,2,1385,0,0,authentication_failure,1,1
T102889,C1342,816.09,1,0,93,1,1,insufficient_funds,0,1
T102890,C1316,992.41,5,2,935,0,1,technical_error,1,1
T102891,C1101,2001.97,5,2,543,0,1,authentication_failure,0,1
T102892,C1244,1038.38,2,0,134,0,1,expired_method,0,1
T102893,C1490,762.88,8,2,190,1,1,insufficient_funds,0,1
T102894,C1012,1338.47,5,1,994,0,1,technical_error,0,1
T102895,C1239,3073.56,2,1,439,1,1,checkout_abandoned,0,1
T102896,C1561,1482.27,3,3,1077,0,0,temporary_failure,0,1
T102897,C1042,1088.81,6,0,852,1,1,expired_method,1,0
T102898,C1678,1703.3,8,1,379,0,0,expired_method,0,1
T102899,C1594,1426.57,5,1,939,0,0,technical_error,0,1
T102900,C1429,314.12,7,0,428,1,1,authentication_failure,0,1
T102901,C1803,2258.76,2,1,973,1,0,checkout_abandoned,0,1
T102902,C1158,1818.18,5,4,786,0,0,temporary_failure,0,1
T102903,C1216,1355.78,4,2,1396,0,1,technical_error,0,1
T102904,C1670,2971.34,5,3,1311,1,1,temporary_failure,0,1
T102905,C1462,3326.74,5,1,1478,0,0,expired_method,1,0
T102906,C1134,2438.35,3,1,1250,1,1,temporary_failure,0,1
T102907,C1067,707.88,6,2,1118,1,0,temporary_failure,1,0
T102908,C1848,726.48,12,2,802,1,1,technical_error,0,1
T102909,C1007,3096.42,6,1,1370,0,1,temporary_failure,0,1
T102910,C1526,327.69,4,1,88,0,1,temporary_failure,0,1
T102911,C1073,1197.95,4,1,946,0,1,technical_error,0,1
T102912,C1399,1862.86,2,3,1489,0,0,checkout_abandoned,0,1
T102913,C1405,360.39,3,0,716,0,1,insufficient_funds,0,1
T102914,C1675,1596.8,7,2,298,0,1,temporary_failure,0,1
T102915,C1578,2740.3,8,0,986,0,1,checkout_abandoned,0,1
T102916,C1859,439.58,4,1,970,0,1,insufficient_funds,0,1
T102917,C1130,4645.38,5,2,1389,0,0,expired_method,1,1
T102918,C1466,628.05,0,1,881,1,1,expired_method,0,1
T102919,C1206,2061.22,4,1,90,1,0,insufficient_funds,0,1
T102920,C1788,1258.03,5,2,1155,1,1,insufficient_funds,1,0
T102921,C1768,1411.12,6,1,579,0,1,checkout_abandoned,1,1
T102922,C1266,511.52,5,2,821,1,0,checkout_abandoned,0,1
T102923,C1537,3447.33,5,2,511,1,1,checkout_abandoned,1,1
T102924,C1793,1710.28,5,2,1081,1,1,checkout_abandoned,0,1
T102925,C1253,4517.12,7,2,942,0,1,checkout_abandoned,0,1
T102926,C1822,521.62,6,0,674,1,1,authentication_failure,0,1
T102927,C1289,1169.2,4,3,418,0,1,technical_error,1,1
T102928,C1164,1567.36,3,0,834,0,1,insufficient_funds,0,1
T102929,C1095,1401.48,11,1,1046,0,0,insufficient_funds,0,1
T102930,C1782,2208.54,7,0,233,0,1,checkout_abandoned,0,1
T102931,C1833,1158.13,2,2,236,1,1,temporary_failure,0,1
T102932,C1110,6578.22,7,1,997,1,1,checkout_abandoned,0,1
T102933,C1336,1380.06,5,1,1397,1,0,technical_error,0,1
T102934,C1822,153.99,6,1,200,0,1,expired_method,0,1
T102935,C1238,1426.74,4,3,771,1,1,authentication_failure,1,1
T102936,C1381,3449.89,3,0,711,0,1,temporary_failure,0,1
T102937,C1436,670.16,3,2,1033,0,1,checkout_abandoned,0,1
T102938,C1899,639.02,10,1,477,1,1,insufficient_funds,1,1
T102939,C1483,713.16,7,0,37,1,1,authentication_failure,0,1
T102940,C1025,597.43,4,1,1472,1,1,temporary_failure,0,1
T102941,C1653,934.91,7,2,1256,0,0,checkout_abandoned,0,1
T102942,C1117,2649.09,7,1,993,1,1,expired_method,0,1
T102943,C1482,4208.03,4,0,1075,1,0,authentication_failure,1,0
T102944,C1392,217.42,5,2,1222,0,1,authentication_failure,0,1
T102945,C1537,1008.44,7,4,47,1,0,authentication_failure,0,1
T102946,C1079,1680.8,8,2,1370,0,0,temporary_failure,0,1
T102947,C1580,1559.33,4,0,1142,0,1,checkout_abandoned,0,1
T102948,C1173,5568.91,1,3,1397,1,1,checkout_abandoned,0,1
T102949,C1012,296.48,5,1,1166,0,1,insufficient_funds,0,1
T102950,C1800,192.14,5,1,1373,0,1,insufficient_funds,0,1
T102951,C1128,6289.64,10,1,519,0,0,expired_method,1,1
T102952,C1608,2356.84,5,2,172,0,1,technical_error,0,1
T102953,C1092,872.59,4,0,313,0,1,checkout_abandoned,0,1
T102954,C1653,1523.4,8,1,756,0,1,authentication_failure,0,1
T102955,C1543,1607.46,3,2,791,0,1,technical_error,0,1
T102956,C1846,856.93,3,3,63,0,1,expired_method,0,1
T102957,C1532,1489.71,7,2,1187,0,1,authentication_failure,0,1
T102958,C1658,1747.79,11,1,383,1,1,authentication_failure,1,0
T102959,C1828,6073.24,4,0,886,1,0,technical_error,1,1
T102960,C1447,2758.9,3,0,1460,1,1,insufficient_funds,0,1
T102961,C1390,4936.9,8,1,759,0,1,insufficient_funds,0,1
T102962,C1672,488.98,2,1,1075,0,1,temporary_failure,0,1
T102963,C1861,1032.36,8,0,737,1,0,temporary_failure,0,1
T102964,C1043,1606.29,7,0,616,0,0,insufficient_funds,0,1
T102965,C1254,317.09,4,1,827,1,1,temporary_failure,1,1
T102966,C1130,3249.95,4,0,646,0,0,temporary_failure,0,1
T102967,C1060,2168.21,3,0,351,0,0,technical_error,0,1
T102968,C1663,1017.02,8,3,670,0,0,technical_error,0,1
T102969,C1467,1167.36,3,0,171,0,0,expired_method,0,1
T102970,C1287,3430.29,5,1,1250,0,1,checkout_abandoned,0,1
T102971,C1517,737.61,5,1,49,0,1,technical_error,1,1
T102972,C1467,3535.6,3,1,807,1,1,insufficient_funds,0,1
T102973,C1778,1108.73,7,1,719,1,0,expired_method,0,1
T102974,C1345,2361.37,4,0,638,1,1,temporary_failure,0,1
T102975,C1642,1429.49,5,1,34,1,1,temporary_failure,0,1
T102976,C1382,7150.2,4,0,974,1,1,checkout_abandoned,0,1
T102977,C1779,688.46,4,0,1318,0,1,expired_method,0,1
T102978,C1690,871.35,5,2,76,1,1,authentication_failure,0,1
T102979,C1253,432.86,3,4,706,0,1,insufficient_funds,0,1
T102980,C1056,588.41,3,0,312,1,0,expired_method,0,1
T102981,C1463,2286.66,4,1,1028,0,0,temporary_failure,1,1
T102982,C1457,4447.61,6,0,487,1,0,expired_method,1,1
T102983,C1083,2489.56,5,0,1249,1,1,checkout_abandoned,0,1
T102984,C1099,1334.03,4,3,114,0,0,checkout_abandoned,0,1
T102985,C1149,685.25,1,2,666,1,1,temporary_failure,0,1
T102986,C1329,2627.57,5,1,1466,1,1,temporary_failure,0,1
T102987,C1156,657.57,2,1,1083,1,0,checkout_abandoned,0,1
